"","fips","date","county","state","YH","wet_bulb_temp_C","daily_visitation_diff","inc"
"722",36061,2021-02-24,"New York","NY",111,4.166667,-0.502216351192422,568.740820909096
"723",36061,2021-02-25,"New York","NY",143,1.921296,-0.465830226457791,572.881603840015
"724",36061,2021-02-26,"New York","NY",132,-0.06944444,-0.5295623092238,579.479515710627
"725",36061,2021-02-27,"New York","NY",109,6.00907,-0.447606191421628,588.018401936042
"726",36061,2021-02-28,"New York","NY",118,4.569892,-0.518463590729522,598.027637067455
"727",36061,2021-03-01,"New York","NY",101,4.222222,-0.501037790128886,609.047977940086
"728",36061,2021-03-02,"New York","NY",138,-5.925926,-0.482454151586619,620.620181389151
"729",36061,2021-03-03,"New York","NY",138,0.787037,-0.339581936249153,632.0147872695
"730",36061,2021-03-04,"New York","NY",136,-0.4166667,-0.41761711513386,641.498008041996
"731",36061,2021-03-05,"New York","NY",125,-4.930556,-0.511330929928706,647.372001296992
"732",36061,2021-03-06,"New York","NY",116,-3.587963,-0.336999906454984,648.0154651523
"733",36061,2021-03-07,"New York","NY",110,-2.893519,-0.304774805108684,641.807097725722
"734",36061,2021-03-08,"New York","NY",103,-2.592593,-0.419525642540678,627.855684032499
"735",36061,2021-03-09,"New York","NY",103,4.259259,-0.41739682206143,608.190356677556
"736",36061,2021-03-10,"New York","NY",128,5.205761,-0.464851440105948,585.840552143584
"737",36061,2021-03-11,"New York","NY",119,8.730159,-0.540231231591823,564.916574834761
"738",36061,2021-03-12,"New York","NY",122,8.777778,-0.483970559235522,549.7989461356
"739",36061,2021-03-13,"New York","NY",104,-0.1851852,-0.197197508766175,544.116300589885
"740",36061,2021-03-14,"New York","NY",101,0.3009259,-0.294781564939354,548.489725378425
"741",36061,2021-03-15,"New York","NY",105,-5.217391,-0.530332259445595,562.058333943826
"742",36061,2021-03-16,"New York","NY",117,-2.542735,-0.51100278975119,581.040892139038
"743",36061,2021-03-17,"New York","NY",112,3.171296,-0.34755096057611,600.926078919587
"744",36061,2021-03-18,"New York","NY",127,6.292517,-0.440520946312475,617.588706798643
"745",36061,2021-03-19,"New York","NY",114,-1.690821,-0.369421204254033,628.448122520074
"746",36061,2021-03-20,"New York","NY",103,1.62037,-0.307542035480828,632.061693226128
"747",36061,2021-03-21,"New York","NY",83,4.375,-0.110597512485125,629.994333422067
"748",36061,2021-03-22,"New York","NY",95,5.902778,-0.459944633112034,624.562844453885
"749",36061,2021-03-23,"New York","NY",110,7.794118,-0.481341292464907,618.084027667578
"750",36061,2021-03-24,"New York","NY",108,9.278752,-0.552366478067323,612.781125429623
"751",36061,2021-03-25,"New York","NY",131,11.98718,-0.481735086265218,610.11701063075
"752",36061,2021-03-26,"New York","NY",97,12.25071,-0.466377663966522,609.916462951504
"753",36061,2021-03-27,"New York","NY",122,9.189815,-0.22495730697741,611.61812851479
"754",36061,2021-03-28,"New York","NY",93,10.93254,-0.413594199397013,614.660653443454
"755",36061,2021-03-29,"New York","NY",78,3.587963,-0.333254034828058,618.384683580329
"756",36061,2021-03-30,"New York","NY",114,5.717593,-0.273889145407141,621.738863647919
"757",36061,2021-03-31,"New York","NY",116,12.69231,-0.364575449285423,623.667397068208
"758",36061,2021-04-01,"New York","NY",96,5.423977,-0.367124814880982,623.48872318125
"759",36061,2021-04-02,"New York","NY",117,-2.801932,-0.39092215383275,620.61484030661
"760",36061,2021-04-03,"New York","NY",94,-0.9477124,-0.217352894169545,614.585017670547
"761",36061,2021-04-04,"New York","NY",94,7.843137,-0.25616365472944,605.44760812619
"762",36061,2021-04-05,"New York","NY",66,6.507937,-0.235706024684566,593.476235713396
"763",36061,2021-04-06,"New York","NY",88,5.578704,-0.253979335381178,579.336525592342
"764",36061,2021-04-07,"New York","NY",110,8.26087,-0.547566461892037,563.792103203257
"765",36061,2021-04-08,"New York","NY",95,9.398148,-0.734813569569769,547.597602983365
"766",36061,2021-04-09,"New York","NY",87,9.032922,-0.712215296813599,531.471695357811
"767",36061,2021-04-10,"New York","NY",81,11.9697,-0.698222938328665,515.996788842036
"768",36061,2021-04-11,"New York","NY",74,11.58333,-0.757978527899081,501.246208324637
"769",36061,2021-04-12,"New York","NY",63,7.165533,-0.731500427165808,487.166007787519
"770",36061,2021-04-13,"New York","NY",81,7.903226,-0.734608674494928,473.662091807726
"771",36061,2021-04-14,"New York","NY",89,11.06667,-0.743168805960593,460.479767342882
"772",36061,2021-04-15,"New York","NY",78,9.835391,-0.740218019845605,447.333182948749
"773",36061,2021-04-16,"New York","NY",84,5.108025,-0.733923753700796,433.972451193183
"774",36061,2021-04-17,"New York","NY",78,5.685185,-0.713151548379763,420.156675647052
"775",36061,2021-04-18,"New York","NY",64,7.939815,-0.709877320639588,405.644959881195
"776",36061,2021-04-19,"New York","NY",54,9.166667,-0.730809212833184,390.187842999265
"777",36061,2021-04-20,"New York","NY",71,10.97222,-0.74202543125019,373.541755640786
"778",36061,2021-04-21,"New York","NY",61,8.551587,-0.742405871628885,355.615161597479
"779",36061,2021-04-22,"New York","NY",68,0.5324074,-0.733375246459268,336.35667406595
"780",36061,2021-04-23,"New York","NY",57,4.398148,-0.697119140121638,315.714906242784
"781",36061,2021-04-24,"New York","NY",66,8.125,-0.64966510464667,293.827391633876
"782",36061,2021-04-25,"New York","NY",43,9.305556,-0.671119587316193,271.587344982482
"783",36061,2021-04-26,"New York","NY",41,4.074074,-0.658490525830455,250.085465808353
"784",36061,2021-04-27,"New York","NY",47,6.273148,-0.680135257312383,230.446711500238
"785",36061,2021-04-28,"New York","NY",47,13.65385,-0.661708716794328,213.804603914102
"786",36061,2021-04-29,"New York","NY",44,16.85897,-0.685250647326753,201.037623104236
"787",36061,2021-04-30,"New York","NY",45,10.45635,-0.648442714182293,192.004081918247
"788",36061,2021-05-01,"New York","NY",39,5.439815,-0.60608067775252,186.11833109278
"789",36061,2021-05-02,"New York","NY",31,12.06019,-0.608005901357878,182.039040127116
"790",36061,2021-05-03,"New York","NY",31,11.99346,-0.657532744535474,178.235958211269
"791",36061,2021-05-04,"New York","NY",38,13.25203,-0.656220536881948,173.350384615906
"792",36061,2021-05-05,"New York","NY",48,11.95857,-0.68268536709475,166.709818934556
"793",36061,2021-05-06,"New York","NY",34,8.205128,-0.677893722240283,158.068352643084
"794",36061,2021-05-07,"New York","NY",34,8.032407,-0.680442735465094,148.200244424062
"795",36061,2021-05-08,"New York","NY",43,8.012821,-0.680094501440719,138.134794761701
"796",36061,2021-05-09,"New York","NY",28,8.464912,-0.683868165309988,128.901304140267
"797",36061,2021-05-10,"New York","NY",26,9.019608,-0.698726639067171,121.415315895362
"798",36061,2021-05-11,"New York","NY",27,7.731481,-0.69888520547112,115.9657946876
"799",36061,2021-05-12,"New York","NY",34,7.407407,-0.68835480490246,112.041747706123
"800",36061,2021-05-13,"New York","NY",27,8.49537,-0.645265264854835,108.960632059428
"801",36061,2021-05-14,"New York","NY",19,9.837963,-0.628584530795714,106.039904855973
"802",36061,2021-05-15,"New York","NY",37,10.87963,-0.590445656008547,102.674162424976
"803",36061,2021-05-16,"New York","NY",20,11.875,-0.579329825760866,98.5665579786248
"804",36061,2021-05-17,"New York","NY",19,12.4537,-0.621259490151939,93.6111410984801
"805",36061,2021-05-18,"New York","NY",23,13.56481,-0.648431905463654,88.156989960428
"806",36061,2021-05-19,"New York","NY",22,14.92754,-0.631237173503533,82.6669398889601
"807",36061,2021-05-20,"New York","NY",30,11.59722,-0.662629274170743,77.56508823063
"808",36061,2021-05-21,"New York","NY",24,13.54167,-0.621034457187152,73.1205804202804
"809",36061,2021-05-22,"New York","NY",28,17.96296,-0.634931135347054,69.4866846941211
"810",36061,2021-05-23,"New York","NY",27,19.12037,-0.638176850535774,66.5081124053394
"811",36061,2021-05-24,"New York","NY",20,11.08796,-0.629203805553349,63.9524356863901
"812",36061,2021-05-25,"New York","NY",14,14.22619,-0.629612835620339,61.5940013059006
"813",36061,2021-05-26,"New York","NY",23,19.14815,-0.619826857040799,59.2342545772843
"814",36061,2021-05-27,"New York","NY",17,16.6453,-0.619046131447763,56.7201534280361
"815",36061,2021-05-28,"New York","NY",24,10.0591,-0.618664085240278,54.0536076973865
"816",36061,2021-05-29,"New York","NY",15,8.243243,-0.623900374138117,51.2752652024583
"817",36061,2021-05-30,"New York","NY",9,8.866058,-0.607448665126214,48.4415714677181
"818",36061,2021-05-31,"New York","NY",13,10.92014,-0.693759504681389,45.6721628468823
"819",36061,2021-06-01,"New York","NY",10,14.28241,-0.666321979866236,43.0956987648137
"820",36061,2021-06-02,"New York","NY",16,15.07246,-0.606646694681364,40.8137401015929
"821",36061,2021-06-03,"New York","NY",11,17.90509,-0.626882063687776,38.921073101149
"822",36061,2021-06-04,"New York","NY",15,19.34473,-0.645367349456607,37.5124840073818
"823",36061,2021-06-05,"New York","NY",14,19.93056,-0.562432489232885,36.657170555629
"824",36061,2021-06-06,"New York","NY",6,21.25,-0.57239418808779,36.306178739631
"825",36061,2021-06-07,"New York","NY",15,22.93333,-0.597680712446701,36.3217752153161
"826",36061,2021-06-08,"New York","NY",14,22.85441,-0.621638958087375,36.5504289312644
"827",36061,2021-06-09,"New York","NY",23,22.66204,-0.632680817795511,36.8386088360815
"828",36061,2021-06-10,"New York","NY",15,16.94444,-0.631625275827744,37.0436437144068
"829",36061,2021-06-11,"New York","NY",11,15.02137,-0.611995917692758,37.0663016951542
"830",36061,2021-06-12,"New York","NY",10,15.5364,-0.574364302886178,36.8437992518384
"831",36061,2021-06-13,"New York","NY",6,16.2037,-0.579917905326387,36.4157068922649
"832",36061,2021-06-14,"New York","NY",12,18.17829,-0.613764619047527,35.8471836328056
"833",36061,2021-06-15,"New York","NY",12,17.71605,-0.597650968671288,35.1973573543197
"834",36061,2021-06-16,"New York","NY",10,13.56481,-0.602674313982524,34.5012313956768
"835",36061,2021-06-17,"New York","NY",8,12.06019,-0.609041650518073,33.7769181241995
"836",36061,2021-06-18,"New York","NY",14,15.625,-0.603365741940054,32.999090562932
"837",36061,2021-06-19,"New York","NY",10,19.12698,-0.594091814223792,32.1315618988757
"838",36061,2021-06-20,"New York","NY",7,20.37037,-0.574255069230433,31.1609597723539
"839",36061,2021-06-21,"New York","NY",10,22.82051,-0.605147687008541,30.1651696368934
"840",36061,2021-06-22,"New York","NY",13,17.49206,-0.637828639049328,29.2509225348558
"841",36061,2021-06-23,"New York","NY",9,12.77778,-0.612794651372035,28.549074050567
"842",36061,2021-06-24,"New York","NY",10,14.83796,-0.629114393221268,28.1965109038573
"843",36061,2021-06-25,"New York","NY",10,16.83333,-0.67568203894553,28.3075018207433
"844",36061,2021-06-26,"New York","NY",3,21.62393,-0.6425724627802,28.9058435518069
"845",36061,2021-06-27,"New York","NY",4,22.7963,-0.512843935300967,29.9699004004567
"846",36061,2021-06-28,"New York","NY",12,23.7037,-0.620410195411406,31.3867788568853
"847",36061,2021-06-29,"New York","NY",13,24.02778,-0.621857382610643,33.020770957976
"848",36061,2021-06-30,"New York","NY",9,23.15657,-0.722488702573555,34.7361687406248
